ORDER_ID,ORDER_DATE,ORDER_TIME,ORDER_PRICE,PEOPLE,TABLE_NO,STATUS,SHIFT,EMPLOYEE_ID,KITCHEN_STAFF,Status
1578,27/01/2015,4:07:40 PM,395,,,Take away,Morning,7,17,Completed
1579,27/01/2015,4:19:56 PM,184,,,Take away,Morning,7,11,Completed
1580,27/01/2015,4:27:31 PM,161,,,Take away,Morning,7,11,Completed
1581,27/01/2015,4:28:38 PM,180,1,1,Dine in with Reservation,Morning,25,11,Completed
1582,27/01/2015,4:34:55 PM,344,4,7,Dine in with Reservation,Morning,25,17,Completed
1583,27/01/2015,5:01:03 PM,166,2,2,Dine in with Reservation,Night,24,2,Completed
1584,27/01/2015,5:08:55 PM,156,,,Take away,Night,8,9,Completed
1585,27/01/2015,5:14:26 PM,183,3,4,Dine in with Reservation,Night,24,10,Completed
1586,27/01/2015,5:15:31 PM,244,3,5,Dine in with Reservation,Night,24,9,Completed
1587,27/01/2015,5:26:55 PM,76,1,3,Dine in with Reservation,Night,23,16,Completed
1588,27/01/2015,5:29:19 PM,143,2,1,Dine in with Reservation,Night,24,10,Completed
1589,27/01/2015,5:46:02 PM,288,,,Take away,Night,8,10,Completed
1590,27/01/2015,5:56:16 PM,345,4,6,Dine in with Reservation,Night,24,2,Completed
1591,27/01/2015,6:00:16 PM,279,4,7,Dine in with Reservation,Night,24,9,Completed
1592,27/01/2015,6:02:51 PM,84,1,2,Dine in with Reservation,Night,23,16,Completed
1593,27/01/2015,6:06:25 PM,306,4,6,Dine in without Reservation,Night,24,10,Completed
1594,27/01/2015,6:16:02 PM,64,,,Take away,Night,5,9,Completed
1595,27/01/2015,6:17:38 PM,161,2,3,Dine in with Reservation,Night,23,2,Completed
1596,27/01/2015,6:22:07 PM,166,,,Take away,Night,8,9,Completed
1597,27/01/2015,6:22:23 PM,104,1,1,Dine in without Reservation,Night,23,9,Completed
1598,27/01/2015,6:31:26 PM,194,2,2,Dine in with Reservation,Night,23,9,Completed
1599,27/01/2015,6:33:59 PM,155,2,3,Dine in with Reservation,Night,24,9,Completed
1600,27/01/2015,6:37:54 PM,190,,,Take away,Night,8,10,Completed
1601,27/01/2015,6:48:01 PM,140,,,Take away,Night,5,10,Completed
1602,27/01/2015,6:49:15 PM,185,2,1,Dine in with Reservation,Night,23,9,Completed
1603,27/01/2015,7:16:45 PM,66,1,2,Dine in with Reservation,Night,23,10,Completed
1604,27/01/2015,8:05:01 PM,181,,,Take away,Night,8,16,Completed
1605,27/01/2015,8:05:27 PM,144,,,Take away,Night,5,16,Completed
1606,27/01/2015,8:07:37 PM,156,2,3,Dine in with Reservation,Night,23,9,Completed
1607,27/01/2015,8:09:27 PM,201,,,Take away,Night,5,9,Completed
1608,27/01/2015,8:10:32 PM,60,1,1,Dine in with Reservation,Night,24,10,Completed
1609,27/01/2015,8:17:48 PM,184,2,2,Dine in without Reservation,Night,23,2,Completed
1610,27/01/2015,8:43:11 PM,104,1,3,Dine in without Reservation,Night,23,9,Completed
1611,27/01/2015,9:03:04 PM,285,4,7,Dine in with Reservation,Night,23,9,Completed
1612,27/01/2015,9:03:29 PM,184,2,1,Dine in with Reservation,Night,23,16,Completed
1613,27/01/2015,9:05:59 PM,314,,,Take away,Night,5,9,Completed
1614,27/01/2015,10:10:01 PM,140,2,2,Dine in with Reservation,Night,24,10,Completed
1615,27/01/2015,10:11:38 PM,80,,,Take away,Night,8,9,Completed
1616,27/01/2015,10:22:25 PM,111,2,3,Dine in with Reservation,Night,24,2,Completed
1617,27/01/2015,10:25:26 PM,172,2,1,Dine in with Reservation,Night,24,9,Completed
1618,28/01/2015,11:28:33 AM,288,,,Take away,Morning,7,12,Completed
1619,28/01/2015,11:36:34 AM,164,2,2,Dine in with Reservation,Morning,25,12,Completed
1620,28/01/2015,11:38:50 AM,208,,,Take away,Morning,6,17,Completed
1621,28/01/2015,11:43:54 AM,60,,,Take away,Morning,7,17,Completed
1622,28/01/2015,11:49:42 AM,172,2,3,Dine in with Reservation,Morning,25,12,Completed
1623,28/01/2015,11:50:41 AM,83,1,1,Dine in without Reservation,Morning,22,12,Completed
1624,28/01/2015,11:55:46 AM,84,1,2,Dine in without Reservation,Morning,22,11,Completed
1625,28/01/2015,11:58:42 AM,104,1,3,Dine in with Reservation,Morning,25,12,Completed
1626,28/01/2015,12:04:16 PM,53,1,1,Dine in without Reservation,Morning,25,17,Completed
1627,28/01/2015,12:09:40 PM,104,1,2,Dine in with Reservation,Morning,25,17,Completed
1628,28/01/2015,12:16:39 PM,238,3,4,Dine in with Reservation,Morning,22,17,Completed
1629,28/01/2015,12:17:09 PM,268,,,Take away,Morning,6,17,Completed
1630,28/01/2015,12:19:50 PM,215,,,Take away,Morning,7,11,Completed
1631,28/01/2015,12:20:11 PM,161,,,Take away,Morning,6,1,Completed
1632,28/01/2015,12:20:31 PM,251,,,Take away,Morning,7,11,Completed
1633,28/01/2015,12:45:52 PM,226,,,Take away,Morning,6,18,Completed
1634,28/01/2015,12:47:43 PM,60,,,Take away,Morning,6,18,Completed
1635,28/01/2015,1:07:37 PM,60,1,3,Dine in with Reservation,Morning,22,11,Completed
1636,28/01/2015,1:07:52 PM,60,1,1,Dine in with Reservation,Morning,25,11,Completed
1637,28/01/2015,1:21:08 PM,225,3,5,Dine in with Reservation,Morning,25,11,Completed
1638,28/01/2015,1:34:25 PM,369,,,Take away,Morning,7,12,Completed
1639,28/01/2015,1:37:57 PM,868,8,9,Dine in with Reservation,Morning,25,1,Completed
1640,28/01/2015,1:45:42 PM,60,1,2,Dine in with Reservation,Morning,25,17,Completed
1641,28/01/2015,2:21:48 PM,156,,,Take away,Morning,7,12,Completed
1642,28/01/2015,2:26:49 PM,371,4,6,Dine in with Reservation,Morning,22,11,Completed
1643,28/01/2015,2:46:45 PM,228,3,4,Dine in without Reservation,Morning,22,17,Completed
1644,28/01/2015,3:01:14 PM,290,3,5,Dine in with Reservation,Morning,22,17,Completed
1645,28/01/2015,3:16:01 PM,80,,,Take away,Morning,6,12,Completed
1646,28/01/2015,3:28:30 PM,309,3,4,Dine in with Reservation,Morning,25,17,Completed
1647,28/01/2015,3:29:24 PM,74,,,Take away,Morning,7,18,Completed
1648,28/01/2015,3:43:15 PM,350,4,7,Dine in with Reservation,Morning,25,18,Completed
1649,28/01/2015,4:26:11 PM,101,,,Take away,Morning,6,17,Completed
1650,28/01/2015,4:35:45 PM,351,4,6,Dine in with Reservation,Morning,22,17,Completed
1651,28/01/2015,4:40:16 PM,84,1,3,Dine in with Reservation,Morning,25,11,Completed
1652,28/01/2015,4:56:19 PM,184,2,1,Dine in without Reservation,Morning,22,1,Completed
1653,28/01/2015,5:28:53 PM,161,2,2,Dine in with Reservation,Night,23,16,Completed
1654,28/01/2015,5:31:36 PM,205,2,3,Dine in with Reservation,Night,24,2,Completed
1655,28/01/2015,6:15:14 PM,270,,,Take away,Night,8,16,Completed
1656,28/01/2015,6:15:57 PM,351,4,7,Dine in with Reservation,Night,24,16,Completed
1657,28/01/2015,6:24:14 PM,205,,,Take away,Night,8,10,Completed
1658,28/01/2015,6:44:20 PM,164,,,Take away,Night,5,10,Completed
1659,28/01/2015,6:48:06 PM,341,4,6,Dine in with Reservation,Night,24,10,Completed
1660,28/01/2015,7:00:12 PM,60,,,Take away,Night,5,10,Completed
1661,28/01/2015,7:05:34 PM,186,2,1,Dine in without Reservation,Night,23,10,Completed
1662,28/01/2015,7:54:25 PM,103,1,2,Dine in without Reservation,Night,24,10,Completed
1663,28/01/2015,8:46:18 PM,374,,,Take away,Night,5,16,Completed
1664,28/01/2015,9:09:10 PM,80,1,3,Dine in with Reservation,Night,23,16,Completed
1665,28/01/2015,9:24:32 PM,185,,,Take away,Night,5,2,Completed
1666,28/01/2015,9:28:58 PM,61,1,1,Dine in with Reservation,Night,23,10,Completed
1667,28/01/2015,9:41:42 PM,60,1,2,Dine in with Reservation,Night,23,2,Completed
1668,28/01/2015,10:28:44 PM,219,,,Take away,Night,5,9,Completed
1669,29/01/2015,11:43:36 AM,104,1,3,Dine in without Reservation,Morning,25,11,Completed
1670,29/01/2015,11:52:11 AM,401,,,Take away,Morning,6,12,Completed
1671,29/01/2015,11:55:01 AM,168,,,Take away,Morning,7,17,Completed
1672,29/01/2015,12:14:46 PM,104,,,Take away,Morning,7,18,Completed
1673,29/01/2015,12:19:02 PM,80,1,1,Dine in with Reservation,Morning,22,18,Completed
1674,29/01/2015,12:26:17 PM,93,,,Take away,Morning,7,11,Completed
1675,29/01/2015,12:26:53 PM,279,4,7,Dine in with Reservation,Morning,22,12,Completed
1676,29/01/2015,12:39:31 PM,90,,,Take away,Morning,6,12,Completed
1677,29/01/2015,12:45:39 PM,104,1,2,Dine in without Reservation,Morning,22,11,Completed
1678,29/01/2015,1:06:51 PM,49,1,3,Dine in with Reservation,Morning,22,12,Completed
1679,29/01/2015,1:08:52 PM,81,1,1,Dine in with Reservation,Morning,25,11,Completed
1680,29/01/2015,1:10:44 PM,128,1,2,Dine in with Reservation,Morning,25,1,Completed
1681,29/01/2015,1:23:39 PM,188,,,Take away,Morning,7,11,Completed
1682,29/01/2015,1:27:10 PM,160,2,3,Dine in with Reservation,Morning,22,1,Completed
1683,29/01/2015,1:27:41 PM,101,1,1,Dine in with Reservation,Morning,25,17,Completed
1684,29/01/2015,1:33:16 PM,481,,,Take away,Morning,6,12,Completed
1685,29/01/2015,1:36:52 PM,1364,,,Take away,Morning,7,11,Completed
1686,29/01/2015,1:37:50 PM,338,,,Take away,Morning,6,1,Completed
1687,29/01/2015,1:39:42 PM,311,2,2,Dine in with Reservation,Morning,22,1,Completed
1688,29/01/2015,1:42:20 PM,49,1,3,Dine in with Reservation,Morning,25,17,Completed
1689,29/01/2015,1:51:07 PM,101,,,Take away,Morning,6,12,Completed
1690,29/01/2015,1:55:35 PM,74,,,Take away,Morning,6,17,Completed
1691,29/01/2015,2:13:32 PM,80,1,1,Dine in with Reservation,Morning,22,17,Completed
1692,29/01/2015,2:24:36 PM,64,1,2,Dine in without Reservation,Morning,25,17,Completed
1693,29/01/2015,2:28:24 PM,64,1,2,Dine in without Reservation,Morning,22,11,Completed
1694,29/01/2015,2:39:52 PM,104,,,Take away,Morning,6,18,Completed
1695,29/01/2015,3:11:01 PM,185,2,3,Dine in with Reservation,Morning,25,17,Completed
1696,29/01/2015,3:26:55 PM,205,2,1,Dine in with Reservation,Morning,22,17,Completed
1697,29/01/2015,4:01:52 PM,143,2,2,Dine in with Reservation,Morning,22,18,Completed
1698,29/01/2015,4:04:23 PM,289,3,4,Dine in without Reservation,Morning,22,17,Completed
1699,29/01/2015,4:05:53 PM,104,1,3,Dine in with Reservation,Morning,22,11,Completed
1700,29/01/2015,4:07:41 PM,101,,,Take away,Morning,6,17,Completed
1701,29/01/2015,4:40:57 PM,80,,,Take away,Morning,6,11,Completed
1702,29/01/2015,4:48:09 PM,64,1,1,Dine in with Reservation,Morning,22,17,Completed
1703,29/01/2015,5:47:55 PM,146,2,2,Dine in with Reservation,Night,23,16,Completed
1704,29/01/2015,6:15:40 PM,310,4,6,Dine in with Reservation,Night,23,10,Completed
1705,29/01/2015,6:38:41 PM,183,2,3,Dine in with Reservation,Night,23,10,Completed
1706,29/01/2015,6:44:29 PM,203,,,Take away,Night,8,16,Completed
1707,29/01/2015,6:45:58 PM,156,,,Take away,Night,8,10,Completed
1708,29/01/2015,6:53:35 PM,83,,,Take away,Night,8,9,Completed
1709,29/01/2015,6:55:40 PM,294,,,Take away,Night,8,10,Completed
1710,29/01/2015,6:58:20 PM,204,,,Take away,Night,8,9,Completed
1711,29/01/2015,6:59:29 PM,90,1,1,Dine in with Reservation,Night,23,2,Completed
1712,29/01/2015,7:23:49 PM,208,,,Take away,Night,8,2,Completed
1713,29/01/2015,7:32:08 PM,64,1,2,Dine in with Reservation,Night,24,10,Completed
1714,29/01/2015,7:34:31 PM,88,1,3,Dine in with Reservation,Night,23,9,Completed
1715,29/01/2015,7:36:45 PM,311,,,Take away,Night,8,9,Completed
1716,29/01/2015,8:05:12 PM,164,,,Take away,Night,8,10,Completed
1717,29/01/2015,8:15:35 PM,93,,,Take away,Night,8,10,Completed
1718,29/01/2015,8:15:51 PM,293,4,7,Dine in with Reservation,Night,24,2,Completed
1719,29/01/2015,8:23:41 PM,64,,,Take away,Night,5,10,Completed
1720,29/01/2015,8:37:53 PM,161,2,1,Dine in without Reservation,Night,24,10,Completed
1721,29/01/2015,8:38:52 PM,188,2,2,Dine in with Reservation,Night,23,9,Completed
1722,29/01/2015,8:41:46 PM,104,1,3,Dine in with Reservation,Night,23,16,Completed
1723,29/01/2015,8:50:55 PM,68,1,1,Dine in with Reservation,Night,23,2,Completed
1724,29/01/2015,9:04:42 PM,63,,,Take away,Night,5,9,Completed
1725,29/01/2015,9:27:53 PM,170,,,Take away,Night,5,9,Completed
1726,29/01/2015,10:44:10 PM,148,2,2,Dine in with Reservation,Night,24,10,Completed
1727,30/01/2015,11:25:25 AM,166,2,3,Dine in with Reservation,Morning,25,17,Completed
1728,30/01/2015,11:30:32 AM,163,2,1,Dine in with Reservation,Morning,22,17,Completed
1729,30/01/2015,11:37:42 AM,80,1,2,Dine in with Reservation,Morning,22,18,Completed
1730,30/01/2015,11:39:14 AM,239,3,5,Dine in with Reservation,Morning,22,18,Completed
1731,30/01/2015,12:17:29 PM,61,1,3,Dine in with Reservation,Morning,22,11,Completed
1732,30/01/2015,12:20:46 PM,246,,,Take away,Morning,7,17,Completed
1733,30/01/2015,12:26:56 PM,103,1,1,Dine in with Reservation,Morning,22,11,Completed
1734,30/01/2015,12:36:42 PM,1081,,,Take away,Morning,7,17,Completed
1735,30/01/2015,12:59:38 PM,84,1,2,Dine in with Reservation,Morning,22,17,Completed
1736,30/01/2015,1:34:18 PM,63,1,3,Dine in with Reservation,Morning,25,1,Completed
1737,30/01/2015,1:41:21 PM,249,,,Take away,Morning,7,18,Completed
1738,30/01/2015,1:46:49 PM,303,,,Take away,Morning,7,17,Completed
1739,30/01/2015,1:49:56 PM,168,2,1,Dine in with Reservation,Morning,25,17,Completed
1740,30/01/2015,2:14:17 PM,84,,,Take away,Morning,6,1,Completed
1741,30/01/2015,2:19:34 PM,61,,,Take away,Morning,6,18,Completed
1742,30/01/2015,2:23:30 PM,93,1,2,Dine in with Reservation,Morning,25,12,Completed
1743,30/01/2015,2:25:35 PM,63,1,3,Dine in with Reservation,Morning,25,17,Completed
1744,30/01/2015,2:26:51 PM,268,,,Take away,Morning,7,17,Completed
1745,30/01/2015,2:43:16 PM,293,,,Take away,Morning,7,17,Completed
1746,30/01/2015,3:07:16 PM,60,1,1,Dine in with Reservation,Morning,22,18,Completed
1747,30/01/2015,3:17:51 PM,190,2,2,Dine in with Reservation,Morning,25,1,Completed
1748,30/01/2015,3:32:57 PM,64,1,3,Dine in with Reservation,Morning,25,17,Completed
1749,30/01/2015,4:02:56 PM,253,3,4,Dine in with Reservation,Morning,22,11,Completed
1750,30/01/2015,4:12:42 PM,184,2,1,Dine in with Reservation,Morning,22,11,Completed
1751,30/01/2015,4:49:58 PM,158,2,2,Dine in with Reservation,Morning,25,12,Completed
1752,30/01/2015,4:51:01 PM,166,2,3,Dine in with Reservation,Morning,25,17,Completed
1753,30/01/2015,4:53:40 PM,166,,,Take away,Morning,7,18,Completed
1754,30/01/2015,5:11:32 PM,335,4,6,Dine in with Reservation,Night,23,10,Completed
1755,30/01/2015,5:22:31 PM,155,,,Take away,Night,8,10,Completed
1756,30/01/2015,5:30:17 PM,60,1,1,Dine in without Reservation,Night,23,10,Completed
1757,30/01/2015,5:32:30 PM,183,2,2,Dine in with Reservation,Night,24,10,Completed
1758,30/01/2015,5:38:25 PM,144,2,3,Dine in with Reservation,Night,23,10,Completed
1759,30/01/2015,5:49:25 PM,368,4,7,Dine in with Reservation,Night,24,10,Completed
1760,30/01/2015,6:00:46 PM,60,,,Take away,Night,8,9,Completed
1761,30/01/2015,6:02:30 PM,80,1,1,Dine in with Reservation,Night,23,16,Completed
1762,30/01/2015,6:14:18 PM,80,,,Take away,Night,8,2,Completed
1763,30/01/2015,6:24:28 PM,90,1,2,Dine in with Reservation,Night,24,2,Completed
1764,30/01/2015,6:24:57 PM,230,3,5,Dine in with Reservation,Night,23,9,Completed
1765,30/01/2015,6:32:30 PM,165,2,3,Dine in with Reservation,Night,23,9,Completed
1766,30/01/2015,6:50:13 PM,80,,,Take away,Night,5,2,Completed
1767,30/01/2015,7:03:49 PM,339,,,Take away,Night,8,2,Completed
1768,30/01/2015,7:28:42 PM,104,,,Take away,Night,8,10,Completed
1769,30/01/2015,7:28:51 PM,170,2,1,Dine in with Reservation,Night,23,10,Completed
1770,30/01/2015,7:31:17 PM,84,,,Take away,Night,8,9,Completed
1771,30/01/2015,7:46:17 PM,160,2,2,Dine in with Reservation,Night,23,9,Completed
1772,30/01/2015,7:57:11 PM,64,1,3,Dine in with Reservation,Night,24,10,Completed
1773,30/01/2015,8:06:40 PM,246,4,6,Dine in with Reservation,Night,24,9,Completed
1774,30/01/2015,8:07:05 PM,104,,,Take away,Night,8,16,Completed
1775,30/01/2015,8:07:17 PM,83,1,1,Dine in with Reservation,Night,24,10,Completed
1776,30/01/2015,8:09:16 PM,220,,,Take away,Night,8,2,Completed
1777,30/01/2015,8:11:18 PM,101,1,2,Dine in without Reservation,Night,24,10,Completed
1778,30/01/2015,8:26:02 PM,53,1,3,Dine in with Reservation,Night,23,10,Completed
1779,30/01/2015,8:27:12 PM,81,1,1,Dine in with Reservation,Night,23,16,Completed
1780,30/01/2015,8:54:47 PM,104,1,2,Dine in with Reservation,Night,24,2,Completed
1781,30/01/2015,9:05:03 PM,205,,,Take away,Night,5,9,Completed
1782,30/01/2015,9:05:29 PM,164,2,3,Dine in without Reservation,Night,23,9,Completed
1783,30/01/2015,9:05:39 PM,74,1,1,Dine in with Reservation,Night,23,10,Completed
1784,30/01/2015,9:06:05 PM,341,4,7,Dine in with Reservation,Night,24,2,Completed
1785,30/01/2015,9:08:02 PM,153,2,2,Dine in with Reservation,Night,24,9,Completed
1786,30/01/2015,9:20:25 PM,206,,,Take away,Night,5,9,Completed
1787,30/01/2015,9:25:54 PM,239,3,4,Dine in with Reservation,Night,23,16,Completed
1788,30/01/2015,9:35:08 PM,208,2,3,Dine in with Reservation,Night,23,10,Completed
1789,30/01/2015,9:49:27 PM,238,3,5,Dine in with Reservation,Night,23,9,Completed
1790,30/01/2015,10:07:03 PM,83,1,1,Dine in with Reservation,Night,23,10,Completed
1791,30/01/2015,10:46:02 PM,349,4,6,Dine in with Reservation,Night,23,9,Completed
1792,31/01/2015,11:31:03 AM,270,,,Take away,Morning,7,17,Completed
1793,31/01/2015,11:44:04 AM,236,3,4,Dine in with Reservation,Morning,25,18,Completed
1794,31/01/2015,11:56:54 AM,104,,,Take away,Morning,6,17,Completed
1795,31/01/2015,1:21:53 PM,1015,11,11,Dine in with Reservation,Morning,22,12,Completed
1796,31/01/2015,1:31:47 PM,522,,,Take away,Morning,7,1,Completed
1797,31/01/2015,1:40:00 PM,186,,,Take away,Morning,7,12,Completed
1798,31/01/2015,2:03:30 PM,104,1,2,Dine in with Reservation,Morning,25,17,Completed
1799,31/01/2015,2:07:32 PM,63,,,Take away,Morning,7,17,Completed
1800,31/01/2015,2:17:39 PM,83,1,3,Dine in with Reservation,Morning,25,12,Completed
1801,31/01/2015,2:37:52 PM,435,5,8,Dine in with Reservation,Morning,25,11,Completed
1802,31/01/2015,2:55:20 PM,356,4,7,Dine in with Reservation,Morning,22,11,Completed
1803,31/01/2015,3:12:38 PM,266,,,Take away,Morning,7,11,Completed
1804,31/01/2015,3:44:13 PM,155,,,Take away,Morning,7,12,Completed
1805,31/01/2015,4:01:42 PM,156,2,1,Dine in with Reservation,Morning,22,11,Completed
1806,31/01/2015,4:02:17 PM,205,3,5,Dine in with Reservation,Morning,25,11,Completed
1807,31/01/2015,4:07:02 PM,343,3,4,Dine in without Reservation,Morning,22,18,Completed
1808,31/01/2015,4:07:49 PM,140,,,Take away,Morning,6,17,Completed
1809,31/01/2015,4:13:08 PM,174,2,2,Dine in with Reservation,Morning,25,11,Completed
1810,31/01/2015,4:16:19 PM,80,,,Take away,Morning,7,12,Completed
1811,31/01/2015,4:23:44 PM,175,,,Take away,Morning,7,12,Completed
1812,31/01/2015,5:13:55 PM,181,2,3,Dine in with Reservation,Night,23,2,Completed
1813,31/01/2015,5:21:03 PM,194,,,Take away,Night,8,2,Completed
1814,31/01/2015,5:24:47 PM,205,3,5,Dine in with Reservation,Night,23,9,Completed
1815,31/01/2015,5:33:56 PM,215,3,4,Dine in with Reservation,Night,23,9,Completed
1816,31/01/2015,5:59:29 PM,239,3,5,Dine in with Reservation,Night,24,9,Completed
1817,31/01/2015,6:05:04 PM,245,,,Take away,Night,5,10,Completed
1818,31/01/2015,6:05:33 PM,164,,,Take away,Night,5,16,Completed
1819,31/01/2015,6:06:26 PM,226,3,4,Dine in with Reservation,Night,23,2,Completed
1820,31/01/2015,6:13:57 PM,234,3,5,Dine in with Reservation,Night,24,10,Completed
1821,31/01/2015,6:14:53 PM,185,2,1,Dine in with Reservation,Night,23,10,Completed
1822,31/01/2015,6:17:53 PM,185,2,2,Dine in without Reservation,Night,23,10,Completed
1823,31/01/2015,6:19:33 PM,84,,,Take away,Night,8,10,Completed
1824,31/01/2015,6:20:38 PM,144,2,3,Dine in with Reservation,Night,24,10,Completed
1825,31/01/2015,6:22:51 PM,296,3,4,Dine in without Reservation,Night,23,2,Completed
1826,31/01/2015,6:33:05 PM,336,4,7,Dine in with Reservation,Night,23,10,Completed
1827,31/01/2015,6:56:22 PM,225,,,Take away,Night,8,10,Completed
1828,31/01/2015,7:12:25 PM,215,3,5,Dine in with Reservation,Night,24,10,Completed
1829,31/01/2015,7:15:50 PM,398,,,Take away,Night,8,10,Completed
1830,31/01/2015,7:23:54 PM,101,1,1,Dine in with Reservation,Night,24,9,Completed
1831,31/01/2015,8:02:14 PM,101,,,Take away,Night,5,10,Completed
1832,31/01/2015,8:08:22 PM,103,1,2,Dine in without Reservation,Night,24,16,Completed
1833,31/01/2015,8:11:10 PM,184,,,Take away,Night,5,16,Completed
1834,31/01/2015,8:26:06 PM,165,,,Take away,Night,5,9,Completed
1835,31/01/2015,8:28:11 PM,301,4,6,Dine in with Reservation,Night,23,9,Completed
1836,31/01/2015,8:46:18 PM,60,1,3,Dine in with Reservation,Night,23,16,Completed
1837,31/01/2015,8:56:35 PM,368,4,7,Dine in with Reservation,Night,23,9,Completed
1838,31/01/2015,8:56:38 PM,296,,,Take away,Night,5,10,Completed
1839,31/01/2015,8:58:38 PM,104,1,1,Dine in with Reservation,Night,24,16,Completed
1840,31/01/2015,9:01:00 PM,289,4,6,Dine in without Reservation,Night,23,10,Completed
1841,31/01/2015,9:01:18 PM,145,2,2,Dine in with Reservation,Night,23,10,Completed
1842,31/01/2015,9:07:17 PM,165,2,3,Dine in with Reservation,Night,23,9,Completed
1843,31/01/2015,9:28:07 PM,136,2,1,Dine in with Reservation,Night,23,9,Completed
1844,31/01/2015,10:09:40 PM,135,2,2,Dine in with Reservation,Night,23,10,Completed
1845,31/01/2015,10:43:07 PM,351,4,7,Dine in without Reservation,Night,24,10,Completed
1846,1/2/2015,11:32:07 AM,60,,,Take away,Morning,6,12,Completed
1847,1/2/2015,11:36:27 AM,80,1,3,Dine in with Reservation,Morning,25,1,Completed
1848,1/2/2015,11:40:46 AM,183,2,1,Dine in with Reservation,Morning,25,12,Completed
1849,1/2/2015,11:40:47 AM,244,3,4,Dine in with Reservation,Morning,22,11,Completed
