Time_ID,Date,Employee_ID,In Time,Out Time
5752,18/07/2015,10,4:46:00 PM,11:44:00 PM
5753,18/07/2015,11,11:29:00 AM,5:08:00 PM
5754,18/07/2015,12,11:55:00 AM,5:39:00 PM
5755,18/07/2015,13,5:04:00 PM,10:38:00 PM
5756,18/07/2015,14,10:16:00 AM,4:52:00 PM
5757,18/07/2015,15,10:45:00 AM,3:56:00 PM
5758,18/07/2015,16,5:16:00 PM,10:01:00 PM
5759,18/07/2015,17,11:33:00 AM,5:54:00 PM
5760,18/07/2015,18,10:58:00 AM,4:05:00 PM
5761,18/07/2015,19,5:46:00 PM,11:25:00 PM
5762,18/07/2015,20,10:55:00 AM,3:50:00 PM
5763,18/07/2015,21,5:23:00 PM,11:43:00 PM
5764,18/07/2015,22,11:07:00 AM,5:26:00 PM
5765,18/07/2015,23,4:07:00 PM,11:22:00 PM
5766,18/07/2015,24,5:56:00 PM,10:33:00 PM
5767,18/07/2015,25,11:17:00 AM,4:26:00 PM
5768,18/07/2015,26,10:01:00 AM,4:03:00 PM
5769,18/07/2015,27,5:46:00 PM,10:08:00 PM
5770,18/07/2015,28,10:28:00 AM,4:12:00 PM
5771,18/07/2015,29,5:42:00 PM,10:55:00 PM
5772,19/07/2015,1,11:59:00 AM,4:13:00 PM
5773,19/07/2015,2,5:17:00 PM,11:15:00 PM
5774,19/07/2015,3,10:56:00 AM,4:02:00 PM
5775,19/07/2015,4,4:15:00 PM,10:37:00 PM
5776,19/07/2015,5,4:22:00 PM,10:32:00 PM
5777,19/07/2015,6,10:00:00 AM,5:43:00 PM
5778,19/07/2015,7,10:00:00 AM,5:32:00 PM
5779,19/07/2015,8,4:51:00 PM,10:17:00 PM
5780,19/07/2015,9,4:37:00 PM,11:37:00 PM
5781,19/07/2015,10,4:57:00 PM,10:04:00 PM
5782,19/07/2015,11,11:25:00 AM,3:31:00 PM
5783,19/07/2015,12,11:12:00 AM,4:35:00 PM
5784,19/07/2015,13,4:17:00 PM,10:06:00 PM
5785,19/07/2015,14,10:42:00 AM,4:00:00 PM
5786,19/07/2015,15,10:42:00 AM,4:35:00 PM
5787,19/07/2015,16,5:30:00 PM,11:24:00 PM
5788,19/07/2015,17,11:00:00 AM,3:07:00 PM
5789,19/07/2015,18,11:23:00 AM,5:28:00 PM
5790,19/07/2015,19,4:12:00 PM,11:44:00 PM
5791,19/07/2015,20,10:29:00 AM,4:42:00 PM
5792,19/07/2015,21,5:56:00 PM,10:34:00 PM
5793,19/07/2015,22,11:26:00 AM,4:31:00 PM
5794,19/07/2015,23,5:42:00 PM,11:31:00 PM
5795,19/07/2015,24,5:30:00 PM,10:05:00 PM
5796,19/07/2015,25,11:04:00 AM,3:25:00 PM
5797,19/07/2015,26,11:16:00 AM,3:21:00 PM
5798,19/07/2015,27,4:19:00 PM,10:10:00 PM
5799,19/07/2015,28,11:08:00 AM,5:00:00 PM
5800,19/07/2015,29,5:36:00 PM,10:00:00 PM
5801,20/07/2015,1,10:35:00 AM,4:21:00 PM
5802,20/07/2015,2,4:49:00 PM,11:50:00 PM
5803,20/07/2015,3,11:15:00 AM,3:56:00 PM
5804,20/07/2015,4,4:29:00 PM,10:42:00 PM
5805,20/07/2015,5,5:26:00 PM,10:31:00 PM
5806,20/07/2015,6,11:43:00 AM,4:01:00 PM
5807,20/07/2015,7,10:19:00 AM,3:49:00 PM
5808,20/07/2015,8,4:12:00 PM,10:50:00 PM
5809,20/07/2015,9,5:08:00 PM,11:26:00 PM
5810,20/07/2015,10,5:29:00 PM,11:08:00 PM
5811,20/07/2015,11,11:54:00 AM,5:18:00 PM
5812,20/07/2015,12,11:58:00 AM,5:13:00 PM
5813,20/07/2015,13,4:57:00 PM,10:52:00 PM
5814,20/07/2015,14,11:33:00 AM,4:46:00 PM
5815,20/07/2015,15,11:33:00 AM,3:11:00 PM
5816,20/07/2015,16,4:20:00 PM,10:25:00 PM
5817,20/07/2015,17,11:08:00 AM,5:51:00 PM
5818,20/07/2015,18,11:00:00 AM,3:04:00 PM
5819,20/07/2015,19,4:27:00 PM,10:08:00 PM
5820,20/07/2015,20,11:17:00 AM,4:47:00 PM
5821,20/07/2015,21,4:02:00 PM,10:47:00 PM
5822,20/07/2015,22,10:47:00 AM,3:25:00 PM
5823,20/07/2015,23,5:38:00 PM,11:06:00 PM
5824,20/07/2015,24,4:32:00 PM,11:08:00 PM
5825,20/07/2015,25,10:50:00 AM,4:30:00 PM
5826,20/07/2015,26,11:15:00 AM,4:33:00 PM
5827,20/07/2015,27,5:43:00 PM,11:26:00 PM
5828,20/07/2015,28,11:38:00 AM,3:51:00 PM
5829,20/07/2015,29,5:00:00 PM,11:52:00 PM
5830,21/07/2015,1,10:20:00 AM,3:27:00 PM
5831,21/07/2015,2,5:44:00 PM,10:50:00 PM
5832,21/07/2015,3,10:04:00 AM,5:57:00 PM
5833,21/07/2015,4,5:52:00 PM,10:28:00 PM
5834,21/07/2015,5,4:59:00 PM,11:22:00 PM
5835,21/07/2015,6,11:34:00 AM,4:26:00 PM
5836,21/07/2015,7,11:38:00 AM,3:00:00 PM
5837,21/07/2015,8,4:06:00 PM,10:46:00 PM
5838,21/07/2015,9,4:24:00 PM,10:38:00 PM
5839,21/07/2015,10,5:49:00 PM,11:47:00 PM
5840,21/07/2015,11,10:13:00 AM,3:46:00 PM
5841,21/07/2015,12,11:00:00 AM,3:52:00 PM
5842,21/07/2015,13,5:13:00 PM,10:02:00 PM
5843,21/07/2015,14,10:49:00 AM,5:23:00 PM
5844,21/07/2015,15,10:28:00 AM,5:48:00 PM
5845,21/07/2015,16,4:44:00 PM,10:11:00 PM
5846,21/07/2015,17,10:42:00 AM,5:40:00 PM
5847,21/07/2015,18,11:46:00 AM,4:58:00 PM
5848,21/07/2015,19,5:46:00 PM,10:54:00 PM
5849,21/07/2015,20,10:35:00 AM,4:35:00 PM
5850,21/07/2015,21,5:39:00 PM,11:49:00 PM
5851,21/07/2015,22,11:48:00 AM,5:21:00 PM
5852,21/07/2015,23,4:26:00 PM,10:11:00 PM
5853,21/07/2015,24,4:42:00 PM,11:07:00 PM
5854,21/07/2015,25,10:26:00 AM,5:56:00 PM
5855,21/07/2015,26,10:31:00 AM,3:58:00 PM
5856,21/07/2015,27,4:45:00 PM,10:05:00 PM
5857,21/07/2015,28,11:19:00 AM,3:46:00 PM
5858,21/07/2015,29,4:53:00 PM,10:55:00 PM
5859,22/07/2015,1,11:18:00 AM,3:15:00 PM
5860,22/07/2015,2,5:55:00 PM,10:23:00 PM
5861,22/07/2015,3,10:45:00 AM,5:01:00 PM
5862,22/07/2015,4,5:19:00 PM,10:20:00 PM
5863,22/07/2015,5,5:26:00 PM,11:47:00 PM
5864,22/07/2015,6,11:20:00 AM,5:21:00 PM
5865,22/07/2015,7,11:30:00 AM,4:27:00 PM
5866,22/07/2015,8,4:47:00 PM,10:12:00 PM
5867,22/07/2015,9,4:50:00 PM,11:29:00 PM
5868,22/07/2015,10,4:30:00 PM,10:10:00 PM
5869,22/07/2015,11,11:32:00 AM,3:11:00 PM
5870,22/07/2015,12,11:44:00 AM,5:56:00 PM
5871,22/07/2015,13,4:00:00 PM,10:28:00 PM
5872,22/07/2015,14,11:34:00 AM,4:39:00 PM
5873,22/07/2015,15,11:07:00 AM,4:26:00 PM
5874,22/07/2015,16,4:17:00 PM,10:49:00 PM
5875,22/07/2015,17,11:42:00 AM,5:05:00 PM
5876,22/07/2015,18,10:32:00 AM,4:07:00 PM
5877,22/07/2015,19,4:12:00 PM,11:40:00 PM
5878,22/07/2015,20,10:47:00 AM,4:45:00 PM
5879,22/07/2015,21,4:55:00 PM,10:49:00 PM
5880,22/07/2015,22,10:15:00 AM,3:19:00 PM
5881,22/07/2015,23,4:10:00 PM,10:30:00 PM
5882,22/07/2015,24,4:59:00 PM,10:38:00 PM
5883,22/07/2015,25,10:50:00 AM,5:07:00 PM
5884,22/07/2015,26,11:43:00 AM,4:50:00 PM
5885,22/07/2015,27,4:21:00 PM,10:49:00 PM
5886,22/07/2015,28,11:06:00 AM,3:33:00 PM
5887,22/07/2015,29,4:59:00 PM,11:56:00 PM
5888,23/07/2015,1,11:37:00 AM,5:52:00 PM
5889,23/07/2015,2,5:00:00 PM,11:45:00 PM
5890,23/07/2015,3,11:21:00 AM,5:53:00 PM
5891,23/07/2015,4,4:13:00 PM,11:20:00 PM
5892,23/07/2015,5,5:39:00 PM,10:55:00 PM
5893,23/07/2015,6,10:14:00 AM,4:32:00 PM
5894,23/07/2015,7,10:10:00 AM,3:33:00 PM
5895,23/07/2015,8,5:31:00 PM,11:03:00 PM
5896,23/07/2015,9,4:10:00 PM,10:32:00 PM
5897,23/07/2015,10,5:54:00 PM,11:51:00 PM
5898,23/07/2015,11,11:36:00 AM,3:55:00 PM
5899,23/07/2015,12,10:38:00 AM,3:26:00 PM
5900,23/07/2015,13,5:52:00 PM,11:47:00 PM
5901,23/07/2015,14,10:34:00 AM,5:26:00 PM
5902,23/07/2015,15,11:30:00 AM,3:58:00 PM
5903,23/07/2015,16,4:12:00 PM,11:47:00 PM
5904,23/07/2015,17,10:47:00 AM,5:29:00 PM
5905,23/07/2015,18,11:43:00 AM,3:55:00 PM
5906,23/07/2015,19,4:08:00 PM,11:17:00 PM
5907,23/07/2015,20,10:00:00 AM,4:55:00 PM
5908,23/07/2015,21,5:15:00 PM,10:34:00 PM
5909,23/07/2015,22,10:25:00 AM,3:05:00 PM
5910,23/07/2015,23,5:51:00 PM,11:47:00 PM
5911,23/07/2015,24,4:42:00 PM,11:57:00 PM
5912,23/07/2015,25,10:35:00 AM,5:00:00 PM
5913,23/07/2015,26,11:13:00 AM,3:30:00 PM
5914,23/07/2015,27,4:02:00 PM,10:22:00 PM
5915,23/07/2015,28,10:22:00 AM,5:17:00 PM
5916,23/07/2015,29,5:24:00 PM,10:19:00 PM
5917,24/07/2015,1,10:12:00 AM,5:11:00 PM
5918,24/07/2015,2,5:15:00 PM,10:44:00 PM
5919,24/07/2015,3,10:27:00 AM,3:21:00 PM
5920,24/07/2015,4,5:20:00 PM,10:12:00 PM
5921,24/07/2015,5,4:03:00 PM,10:15:00 PM
5922,24/07/2015,6,10:09:00 AM,3:02:00 PM
5923,24/07/2015,7,10:42:00 AM,5:50:00 PM
5924,24/07/2015,8,4:51:00 PM,11:06:00 PM
5925,24/07/2015,9,5:53:00 PM,10:41:00 PM
5926,24/07/2015,10,5:17:00 PM,10:00:00 PM
5927,24/07/2015,11,10:28:00 AM,4:05:00 PM
5928,24/07/2015,12,11:52:00 AM,3:29:00 PM
5929,24/07/2015,13,5:07:00 PM,11:58:00 PM
5930,24/07/2015,14,11:54:00 AM,4:46:00 PM
5931,24/07/2015,15,10:39:00 AM,4:41:00 PM
5932,24/07/2015,16,4:35:00 PM,10:26:00 PM
5933,24/07/2015,17,11:22:00 AM,4:45:00 PM
5934,24/07/2015,18,10:59:00 AM,5:01:00 PM
5935,24/07/2015,19,5:13:00 PM,10:01:00 PM
5936,24/07/2015,20,11:17:00 AM,3:34:00 PM
5937,24/07/2015,21,4:09:00 PM,11:47:00 PM
5938,24/07/2015,22,11:35:00 AM,5:36:00 PM
5939,24/07/2015,23,4:46:00 PM,11:21:00 PM
5940,24/07/2015,24,5:25:00 PM,11:07:00 PM
5941,24/07/2015,25,10:44:00 AM,3:25:00 PM
5942,24/07/2015,26,10:49:00 AM,3:58:00 PM
5943,24/07/2015,27,4:44:00 PM,11:33:00 PM
5944,24/07/2015,28,11:47:00 AM,4:14:00 PM
5945,24/07/2015,29,4:37:00 PM,10:21:00 PM
5946,25/07/2015,1,11:39:00 AM,3:38:00 PM
5947,25/07/2015,2,4:30:00 PM,11:06:00 PM
5948,25/07/2015,3,10:57:00 AM,4:00:00 PM
5949,25/07/2015,4,5:21:00 PM,10:20:00 PM
5950,25/07/2015,5,5:08:00 PM,10:32:00 PM
5951,25/07/2015,6,10:57:00 AM,5:18:00 PM
5952,25/07/2015,7,10:31:00 AM,5:42:00 PM
5953,25/07/2015,8,5:49:00 PM,11:09:00 PM
5954,25/07/2015,9,5:36:00 PM,10:17:00 PM
5955,25/07/2015,10,5:41:00 PM,11:11:00 PM
5956,25/07/2015,11,11:57:00 AM,4:01:00 PM
5957,25/07/2015,12,10:01:00 AM,4:54:00 PM
5958,25/07/2015,13,4:20:00 PM,10:10:00 PM
5959,25/07/2015,14,11:09:00 AM,4:11:00 PM
5960,25/07/2015,15,11:16:00 AM,3:09:00 PM
5961,25/07/2015,16,4:14:00 PM,10:57:00 PM
5962,25/07/2015,17,11:15:00 AM,4:58:00 PM
5963,25/07/2015,18,10:48:00 AM,3:33:00 PM
5964,25/07/2015,19,5:36:00 PM,11:00:00 PM
5965,25/07/2015,20,11:54:00 AM,3:22:00 PM
5966,25/07/2015,21,4:34:00 PM,11:39:00 PM
5967,25/07/2015,22,10:40:00 AM,5:10:00 PM
5968,25/07/2015,23,5:08:00 PM,11:18:00 PM
5969,25/07/2015,24,4:27:00 PM,10:24:00 PM
5970,25/07/2015,25,11:17:00 AM,5:24:00 PM
5971,25/07/2015,26,11:22:00 AM,4:35:00 PM
5972,25/07/2015,27,5:59:00 PM,11:48:00 PM
5973,25/07/2015,28,11:39:00 AM,4:57:00 PM
5974,25/07/2015,29,4:18:00 PM,11:32:00 PM
5975,26/07/2015,1,10:52:00 AM,4:52:00 PM
5976,26/07/2015,2,5:37:00 PM,11:05:00 PM
5977,26/07/2015,3,10:23:00 AM,3:50:00 PM
5978,26/07/2015,4,5:14:00 PM,10:49:00 PM
5979,26/07/2015,5,4:37:00 PM,11:44:00 PM
5980,26/07/2015,6,11:05:00 AM,3:45:00 PM
5981,26/07/2015,7,10:59:00 AM,5:44:00 PM
5982,26/07/2015,8,5:24:00 PM,10:49:00 PM
5983,26/07/2015,9,4:25:00 PM,10:44:00 PM
5984,26/07/2015,10,4:17:00 PM,11:34:00 PM
5985,26/07/2015,11,10:35:00 AM,4:04:00 PM
5986,26/07/2015,12,10:42:00 AM,3:52:00 PM
5987,26/07/2015,13,5:58:00 PM,11:23:00 PM
5988,26/07/2015,14,11:54:00 AM,3:13:00 PM
5989,26/07/2015,15,11:30:00 AM,4:47:00 PM
5990,26/07/2015,16,5:46:00 PM,11:50:00 PM
5991,26/07/2015,17,10:08:00 AM,3:29:00 PM
5992,26/07/2015,18,11:10:00 AM,4:02:00 PM
5993,26/07/2015,19,4:22:00 PM,11:28:00 PM
5994,26/07/2015,20,11:51:00 AM,4:22:00 PM
5995,26/07/2015,21,5:40:00 PM,10:07:00 PM
5996,26/07/2015,22,10:40:00 AM,3:38:00 PM
5997,26/07/2015,23,5:20:00 PM,10:49:00 PM
5998,26/07/2015,24,5:11:00 PM,10:55:00 PM
5999,26/07/2015,25,10:10:00 AM,4:01:00 PM
6000,26/07/2015,26,10:10:00 AM,3:40:00 PM
6001,26/07/2015,27,5:07:00 PM,11:22:00 PM
6002,26/07/2015,28,11:19:00 AM,5:45:00 PM
6003,26/07/2015,29,5:25:00 PM,10:40:00 PM
6004,27/07/2015,1,11:51:00 AM,3:26:00 PM
6005,27/07/2015,2,4:41:00 PM,10:07:00 PM
6006,27/07/2015,3,11:57:00 AM,5:22:00 PM
6007,27/07/2015,4,4:12:00 PM,11:58:00 PM
6008,27/07/2015,5,5:44:00 PM,11:25:00 PM
6009,27/07/2015,6,11:18:00 AM,4:45:00 PM
6010,27/07/2015,7,11:19:00 AM,5:46:00 PM
6011,27/07/2015,8,5:26:00 PM,11:12:00 PM
6012,27/07/2015,9,4:23:00 PM,11:56:00 PM
6013,27/07/2015,10,4:17:00 PM,10:31:00 PM
6014,27/07/2015,11,10:18:00 AM,5:18:00 PM
6015,27/07/2015,12,10:05:00 AM,4:26:00 PM
6016,27/07/2015,13,4:48:00 PM,10:55:00 PM
6017,27/07/2015,14,10:08:00 AM,5:20:00 PM
6018,27/07/2015,15,10:11:00 AM,4:43:00 PM
6019,27/07/2015,16,5:39:00 PM,10:22:00 PM
6020,27/07/2015,17,11:26:00 AM,4:38:00 PM
6021,27/07/2015,18,11:54:00 AM,5:53:00 PM
6022,27/07/2015,19,5:16:00 PM,11:33:00 PM
6023,27/07/2015,20,11:14:00 AM,3:56:00 PM
6024,27/07/2015,21,5:28:00 PM,11:22:00 PM
6025,27/07/2015,22,11:43:00 AM,4:26:00 PM
6026,27/07/2015,23,4:00:00 PM,10:54:00 PM
6027,27/07/2015,24,4:16:00 PM,11:43:00 PM
6028,27/07/2015,25,11:30:00 AM,5:52:00 PM
6029,27/07/2015,26,11:55:00 AM,4:10:00 PM
6030,27/07/2015,27,5:43:00 PM,11:25:00 PM
6031,27/07/2015,28,10:25:00 AM,3:55:00 PM
6032,27/07/2015,29,4:36:00 PM,11:49:00 PM
6033,28/07/2015,1,11:22:00 AM,4:23:00 PM
6034,28/07/2015,2,5:00:00 PM,11:59:00 PM
6035,28/07/2015,3,10:46:00 AM,5:42:00 PM
6036,28/07/2015,4,4:38:00 PM,11:29:00 PM
6037,28/07/2015,5,4:55:00 PM,11:01:00 PM
6038,28/07/2015,6,11:54:00 AM,5:00:00 PM
6039,28/07/2015,7,10:18:00 AM,5:49:00 PM
6040,28/07/2015,8,5:26:00 PM,11:14:00 PM
6041,28/07/2015,9,5:57:00 PM,10:45:00 PM
6042,28/07/2015,10,5:46:00 PM,10:16:00 PM
6043,28/07/2015,11,10:09:00 AM,5:38:00 PM
6044,28/07/2015,12,10:10:00 AM,3:30:00 PM
6045,28/07/2015,13,5:52:00 PM,10:37:00 PM
6046,28/07/2015,14,10:12:00 AM,5:20:00 PM
6047,28/07/2015,15,11:36:00 AM,3:56:00 PM
6048,28/07/2015,16,5:37:00 PM,10:54:00 PM
6049,28/07/2015,17,10:07:00 AM,3:35:00 PM
6050,28/07/2015,18,10:42:00 AM,3:08:00 PM
6051,28/07/2015,19,5:37:00 PM,11:33:00 PM
6052,28/07/2015,20,10:59:00 AM,3:36:00 PM
6053,28/07/2015,21,5:02:00 PM,11:20:00 PM
6054,28/07/2015,22,10:03:00 AM,5:40:00 PM
6055,28/07/2015,23,4:31:00 PM,11:41:00 PM
6056,28/07/2015,24,5:28:00 PM,11:09:00 PM
6057,28/07/2015,25,11:37:00 AM,3:29:00 PM
6058,28/07/2015,26,10:48:00 AM,5:23:00 PM
6059,28/07/2015,27,5:57:00 PM,11:16:00 PM
6060,28/07/2015,28,11:57:00 AM,4:42:00 PM
6061,28/07/2015,29,4:11:00 PM,10:57:00 PM
6062,29/07/2015,1,11:47:00 AM,3:51:00 PM
6063,29/07/2015,2,5:58:00 PM,10:14:00 PM
6064,29/07/2015,3,10:35:00 AM,4:49:00 PM
6065,29/07/2015,4,5:34:00 PM,10:17:00 PM
6066,29/07/2015,5,5:03:00 PM,11:32:00 PM
6067,29/07/2015,6,11:02:00 AM,3:10:00 PM
6068,29/07/2015,7,10:47:00 AM,3:51:00 PM
6069,29/07/2015,8,4:19:00 PM,11:20:00 PM
6070,29/07/2015,9,4:38:00 PM,11:09:00 PM
6071,29/07/2015,10,5:55:00 PM,10:07:00 PM
6072,29/07/2015,11,10:43:00 AM,4:49:00 PM
6073,29/07/2015,12,10:02:00 AM,5:16:00 PM
6074,29/07/2015,13,5:37:00 PM,11:23:00 PM
6075,29/07/2015,14,10:54:00 AM,4:02:00 PM
6076,29/07/2015,15,10:04:00 AM,4:37:00 PM
6077,29/07/2015,16,4:27:00 PM,10:13:00 PM
6078,29/07/2015,17,11:08:00 AM,3:59:00 PM
6079,29/07/2015,18,10:35:00 AM,4:07:00 PM
6080,29/07/2015,19,4:45:00 PM,11:31:00 PM
6081,29/07/2015,20,10:28:00 AM,3:38:00 PM
6082,29/07/2015,21,4:21:00 PM,11:52:00 PM
6083,29/07/2015,22,11:55:00 AM,5:30:00 PM
6084,29/07/2015,23,4:09:00 PM,11:10:00 PM
6085,29/07/2015,24,5:22:00 PM,10:11:00 PM
6086,29/07/2015,25,11:32:00 AM,3:46:00 PM
6087,29/07/2015,26,11:22:00 AM,4:39:00 PM
6088,29/07/2015,27,4:05:00 PM,10:09:00 PM
6089,29/07/2015,28,11:28:00 AM,3:13:00 PM
6090,29/07/2015,29,5:39:00 PM,11:56:00 PM
6091,30/07/2015,1,10:45:00 AM,4:14:00 PM
6092,30/07/2015,2,4:56:00 PM,10:25:00 PM
6093,30/07/2015,3,11:50:00 AM,3:38:00 PM
6094,30/07/2015,4,4:39:00 PM,10:12:00 PM
6095,30/07/2015,5,5:58:00 PM,10:37:00 PM
6096,30/07/2015,6,10:42:00 AM,4:52:00 PM
6097,30/07/2015,7,10:39:00 AM,4:14:00 PM
6098,30/07/2015,8,4:32:00 PM,10:41:00 PM
6099,30/07/2015,9,4:51:00 PM,11:58:00 PM
6100,30/07/2015,10,4:34:00 PM,11:13:00 PM
6101,30/07/2015,11,11:38:00 AM,4:06:00 PM
6102,30/07/2015,12,10:37:00 AM,5:30:00 PM
6103,30/07/2015,13,5:55:00 PM,11:57:00 PM
6104,30/07/2015,14,11:16:00 AM,4:28:00 PM
6105,30/07/2015,15,11:50:00 AM,4:25:00 PM
6106,30/07/2015,16,4:52:00 PM,10:36:00 PM
6107,30/07/2015,17,11:04:00 AM,4:45:00 PM
6108,30/07/2015,18,11:05:00 AM,5:51:00 PM
6109,30/07/2015,19,5:55:00 PM,11:03:00 PM
6110,30/07/2015,20,10:16:00 AM,3:43:00 PM
6111,30/07/2015,21,4:32:00 PM,11:15:00 PM
6112,30/07/2015,22,11:31:00 AM,4:43:00 PM
6113,30/07/2015,23,5:21:00 PM,10:53:00 PM
6114,30/07/2015,24,4:51:00 PM,10:05:00 PM
6115,30/07/2015,25,10:58:00 AM,4:17:00 PM
6116,30/07/2015,26,11:26:00 AM,3:42:00 PM
6117,30/07/2015,27,4:05:00 PM,10:25:00 PM
6118,30/07/2015,28,10:32:00 AM,3:30:00 PM
6119,30/07/2015,29,4:50:00 PM,10:29:00 PM
6120,31/07/2015,1,11:42:00 AM,5:52:00 PM
6121,31/07/2015,2,4:57:00 PM,11:41:00 PM
6122,31/07/2015,3,11:09:00 AM,4:56:00 PM
6123,31/07/2015,4,4:31:00 PM,11:18:00 PM
6124,31/07/2015,5,4:11:00 PM,11:26:00 PM
6125,31/07/2015,6,10:08:00 AM,5:12:00 PM
6126,31/07/2015,7,10:38:00 AM,5:59:00 PM
6127,31/07/2015,8,4:18:00 PM,10:26:00 PM
6128,31/07/2015,9,5:45:00 PM,10:39:00 PM
6129,31/07/2015,10,4:29:00 PM,10:18:00 PM
6130,31/07/2015,11,11:24:00 AM,5:29:00 PM
6131,31/07/2015,12,10:31:00 AM,4:11:00 PM
6132,31/07/2015,13,4:08:00 PM,11:40:00 PM
6133,31/07/2015,14,11:50:00 AM,4:09:00 PM
6134,31/07/2015,15,10:33:00 AM,3:26:00 PM
6135,31/07/2015,16,5:48:00 PM,10:52:00 PM
6136,31/07/2015,17,10:49:00 AM,5:33:00 PM
6137,31/07/2015,18,10:08:00 AM,4:07:00 PM
6138,31/07/2015,19,5:37:00 PM,11:58:00 PM
6139,31/07/2015,20,11:10:00 AM,5:17:00 PM
6140,31/07/2015,21,4:32:00 PM,10:05:00 PM
6141,31/07/2015,22,11:28:00 AM,4:58:00 PM
6142,31/07/2015,23,5:39:00 PM,11:39:00 PM
6143,31/07/2015,24,5:52:00 PM,10:42:00 PM
6144,31/07/2015,25,11:54:00 AM,4:22:00 PM
6145,31/07/2015,26,10:08:00 AM,5:16:00 PM
6146,31/07/2015,27,4:42:00 PM,10:06:00 PM
6147,31/07/2015,28,11:49:00 AM,5:47:00 PM
6148,31/07/2015,29,4:29:00 PM,10:28:00 PM
6149,01/08/2015,1,11:37:00 AM,4:26:00 PM
6150,01/08/2015,2,5:28:00 PM,11:06:00 PM
6151,01/08/2015,3,10:16:00 AM,4:04:00 PM
6152,01/08/2015,4,4:48:00 PM,11:31:00 PM
6153,01/08/2015,5,4:05:00 PM,11:47:00 PM
6154,01/08/2015,6,11:21:00 AM,5:50:00 PM
6155,01/08/2015,7,10:23:00 AM,4:56:00 PM
6156,01/08/2015,8,4:01:00 PM,11:57:00 PM
6157,01/08/2015,9,5:07:00 PM,11:50:00 PM
6158,01/08/2015,10,5:39:00 PM,11:50:00 PM
6159,01/08/2015,11,10:47:00 AM,5:07:00 PM
6160,01/08/2015,12,10:37:00 AM,4:15:00 PM
6161,01/08/2015,13,4:52:00 PM,11:47:00 PM
6162,01/08/2015,14,11:21:00 AM,4:49:00 PM
6163,01/08/2015,15,11:11:00 AM,4:53:00 PM
6164,01/08/2015,16,5:58:00 PM,10:09:00 PM
6165,01/08/2015,17,11:45:00 AM,4:13:00 PM
6166,01/08/2015,18,11:16:00 AM,3:57:00 PM
6167,01/08/2015,19,5:01:00 PM,11:49:00 PM
6168,01/08/2015,20,11:55:00 AM,4:05:00 PM
6169,01/08/2015,21,5:52:00 PM,10:39:00 PM
6170,01/08/2015,22,11:54:00 AM,4:49:00 PM
6171,01/08/2015,23,5:30:00 PM,11:36:00 PM
6172,01/08/2015,24,5:17:00 PM,10:32:00 PM
6173,01/08/2015,25,11:31:00 AM,4:48:00 PM
6174,01/08/2015,26,10:40:00 AM,5:46:00 PM
6175,01/08/2015,27,5:15:00 PM,11:00:00 PM
6176,01/08/2015,28,11:57:00 AM,5:13:00 PM
6177,01/08/2015,29,5:14:00 PM,11:16:00 PM
6178,02/08/2015,1,11:11:00 AM,3:22:00 PM
6179,02/08/2015,2,4:33:00 PM,11:29:00 PM
6180,02/08/2015,3,10:56:00 AM,5:15:00 PM
6181,02/08/2015,4,4:06:00 PM,10:34:00 PM
6182,02/08/2015,5,4:33:00 PM,10:10:00 PM
6183,02/08/2015,6,11:12:00 AM,5:07:00 PM
6184,02/08/2015,7,10:16:00 AM,3:54:00 PM
6185,02/08/2015,8,4:04:00 PM,11:06:00 PM
6186,02/08/2015,9,5:44:00 PM,11:21:00 PM
6187,02/08/2015,10,5:28:00 PM,10:55:00 PM
6188,02/08/2015,11,10:47:00 AM,4:42:00 PM
6189,02/08/2015,12,10:50:00 AM,3:15:00 PM
6190,02/08/2015,13,5:29:00 PM,10:45:00 PM
6191,02/08/2015,14,10:13:00 AM,4:13:00 PM
6192,02/08/2015,15,10:30:00 AM,4:09:00 PM
6193,02/08/2015,16,5:52:00 PM,10:34:00 PM
6194,02/08/2015,17,10:04:00 AM,4:36:00 PM
6195,02/08/2015,18,11:30:00 AM,4:23:00 PM
6196,02/08/2015,19,4:40:00 PM,11:05:00 PM
6197,02/08/2015,20,10:40:00 AM,4:40:00 PM
6198,02/08/2015,21,4:24:00 PM,10:45:00 PM
6199,02/08/2015,22,11:07:00 AM,3:52:00 PM
6200,02/08/2015,23,4:09:00 PM,11:51:00 PM
6201,02/08/2015,24,5:02:00 PM,11:39:00 PM
6202,02/08/2015,25,11:27:00 AM,5:17:00 PM
6203,02/08/2015,26,11:24:00 AM,4:37:00 PM
6204,02/08/2015,27,5:38:00 PM,10:26:00 PM
6205,02/08/2015,28,10:06:00 AM,3:23:00 PM
6206,02/08/2015,29,4:06:00 PM,11:07:00 PM
6207,03/08/2015,1,11:11:00 AM,5:16:00 PM
6208,03/08/2015,2,5:53:00 PM,10:23:00 PM
6209,03/08/2015,3,11:30:00 AM,4:20:00 PM
6210,03/08/2015,4,4:31:00 PM,11:59:00 PM
6211,03/08/2015,5,4:25:00 PM,11:03:00 PM
6212,03/08/2015,6,10:34:00 AM,3:40:00 PM
6213,03/08/2015,7,10:34:00 AM,4:22:00 PM
6214,03/08/2015,8,5:13:00 PM,11:28:00 PM
6215,03/08/2015,9,5:40:00 PM,11:34:00 PM
6216,03/08/2015,10,5:57:00 PM,11:42:00 PM
