BOOKING_ID,RESERVATION_DATE,RESERVATION_TIME,ARRIVAL_TIME,PEOPLE,PURPOSE,STATUS_ORDER,TABLE_NUMBER
1590,17/02/2015,7:45:00 PM,7:46:00 PM,4,Dinner with Friends,Ok,6
1591,17/02/2015,8:00:00 PM,8:02:00 PM,3,Dinner with Friends,Ok,4
1592,17/02/2015,10:15:00 PM,10:20:00 PM,1,Single Dinner,Ok,2
1593,17/02/2015,10:15:00 PM,10:20:00 PM,2,Sweet Anniversary,Ok,1
1594,17/02/2015,10:15:00 PM,10:25:00 PM,2,Sweet Anniversary,Ok,3
1595,18/02/2015,10:15:00 AM,,6,Dinner with Friends,Cancelled,8
1596,18/02/2015,11:15:00 AM,11:18:00 AM,1,Single Dinner,Ok,1
1597,18/02/2015,11:15:00 AM,11:22:00 AM,5,Dinner with Friends,Ok,8
1598,18/02/2015,11:30:00 AM,11:32:00 AM,1,Single Dinner,Ok,2
1599,18/02/2015,11:30:00 AM,11:41:00 AM,4,Dinner with Friends,Ok,7
1600,18/02/2015,11:45:00 AM,11:55:00 AM,2,Sweet Anniversary,Ok,3
1601,18/02/2015,12:00:00 PM,12:06:00 PM,12,Business Dinner,Ok,11
1602,18/02/2015,12:00:00 PM,12:06:00 PM,1,Single Dinner,Ok,1
1603,18/02/2015,12:15:00 PM,12:20:00 PM,1,Single Dinner,Ok,2
1604,18/02/2015,12:15:00 PM,12:25:00 PM,3,Dinner with Friends,Ok,5
1605,18/02/2015,12:45:00 PM,12:55:00 PM,1,Single Dinner,Ok,2
1606,18/02/2015,1:00:00 PM,1:00:00 PM,1,Single Dinner,Ok,3
1607,18/02/2015,1:00:00 PM,1:04:00 PM,6,Dinner with Friends,Ok,8
1608,18/02/2015,1:15:00 PM,1:20:00 PM,1,Single Dinner,Ok,1
1609,18/02/2015,1:30:00 PM,1:34:00 PM,2,Sweet Anniversary,Ok,2
1610,18/02/2015,1:45:00 PM,1:51:00 PM,4,Dinner with Friends,Ok,6
1611,18/02/2015,2:30:00 PM,2:32:00 PM,4,Dinner with Friends,Ok,7
1612,18/02/2015,3:30:00 PM,3:39:00 PM,4,Dinner with Friends,Ok,6
1613,18/02/2015,3:45:00 PM,3:56:00 PM,2,Sweet Anniversary,Ok,1
1614,18/02/2015,4:45:00 PM,4:57:00 PM,2,Sweet Anniversary,Ok,2
1615,18/02/2015,5:00:00 PM,5:08:00 PM,2,Sweet Anniversary,Ok,3
1616,18/02/2015,5:00:00 PM,5:13:00 PM,4,Dinner with Friends,Ok,6
1617,18/02/2015,5:15:00 PM,5:17:00 PM,2,Sweet Anniversary,Ok,1
1618,18/02/2015,5:45:00 PM,5:49:00 PM,1,Single Dinner,Ok,2
1619,18/02/2015,6:00:00 PM,6:06:00 PM,2,Sweet Anniversary,Ok,3
1620,18/02/2015,6:15:00 PM,6:22:00 PM,1,Single Dinner,Ok,1
1621,18/02/2015,6:15:00 PM,6:22:00 PM,1,Single Dinner,Ok,2
1622,18/02/2015,7:00:00 PM,7:00:00 PM,3,Dinner with Friends,Ok,5
1623,18/02/2015,7:00:00 PM,7:03:00 PM,2,Sweet Anniversary,Ok,3
1624,18/02/2015,8:00:00 PM,8:08:00 PM,2,Sweet Anniversary,Ok,1
1625,18/02/2015,8:15:00 PM,,7,Birthday Celebration,Cancelled,9
1626,18/02/2015,8:30:00 PM,8:34:00 PM,4,Dinner with Friends,Ok,7
1627,18/02/2015,8:30:00 PM,8:41:00 PM,4,Dinner with Friends,Ok,6
1628,18/02/2015,8:45:00 PM,,9,Important Date,Cancelled,10
1629,18/02/2015,9:15:00 PM,9:17:00 PM,3,Dinner with Friends,Ok,4
1630,18/02/2015,9:30:00 PM,9:30:00 PM,3,Dinner with Friends,Ok,5
1631,18/02/2015,9:30:00 PM,9:40:00 PM,1,Single Dinner,Ok,2
1632,18/02/2015,10:15:00 PM,10:15:00 PM,3,Dinner with Friends,Ok,4
1633,19/02/2015,11:30:00 AM,11:35:00 AM,3,Dinner with Friends,Ok,5
1634,19/02/2015,12:15:00 PM,12:21:00 PM,1,Single Dinner,Ok,3
1635,19/02/2015,12:15:00 PM,12:25:00 PM,1,Single Dinner,Ok,1
1636,19/02/2015,1:00:00 PM,1:01:00 PM,1,Single Dinner,Ok,2
1637,19/02/2015,1:00:00 PM,1:13:00 PM,11,Business Dinner,Ok,11
1638,19/02/2015,1:15:00 PM,1:18:00 PM,1,Single Dinner,Ok,3
1639,19/02/2015,1:15:00 PM,1:27:00 PM,2,Sweet Anniversary,Ok,1
1640,19/02/2015,1:30:00 PM,1:44:00 PM,5,Dinner with Friends,Ok,8
1641,19/02/2015,2:00:00 PM,2:06:00 PM,2,Sweet Anniversary,Ok,3
1642,19/02/2015,2:00:00 PM,2:10:00 PM,1,Single Dinner,Ok,1
1643,19/02/2015,2:15:00 PM,2:19:00 PM,1,Single Dinner,Ok,2
1644,19/02/2015,2:30:00 PM,2:32:00 PM,1,Single Dinner,Ok,3
1645,19/02/2015,2:45:00 PM,2:59:00 PM,1,Single Dinner,Ok,1
1646,19/02/2015,3:00:00 PM,3:04:00 PM,1,Single Dinner,Ok,2
1647,19/02/2015,3:30:00 PM,3:33:00 PM,1,Single Dinner,Ok,2
1648,19/02/2015,3:45:00 PM,3:45:00 PM,2,Sweet Anniversary,Ok,3
1649,19/02/2015,4:00:00 PM,,3,Dinner with Friends,Cancelled,5
1650,19/02/2015,5:15:00 PM,5:24:00 PM,1,Single Dinner,Ok,1
1651,19/02/2015,5:15:00 PM,5:26:00 PM,1,Single Dinner,Ok,2
1652,19/02/2015,5:30:00 PM,5:36:00 PM,2,Sweet Anniversary,Ok,3
1653,19/02/2015,5:30:00 PM,5:39:00 PM,2,Sweet Anniversary,Ok,1
1654,19/02/2015,5:30:00 PM,5:41:00 PM,4,Dinner with Friends,Ok,7
1655,19/02/2015,5:30:00 PM,5:42:00 PM,2,Sweet Anniversary,Ok,2
1656,19/02/2015,6:00:00 PM,6:11:00 PM,3,Dinner with Friends,Ok,4
1657,19/02/2015,6:15:00 PM,6:21:00 PM,1,Single Dinner,Ok,1
1658,19/02/2015,6:30:00 PM,,4,Dinner with Friends,Cancelled,7
1659,19/02/2015,6:45:00 PM,6:49:00 PM,2,Sweet Anniversary,Ok,2
1660,19/02/2015,6:45:00 PM,6:59:00 PM,1,Single Dinner,Ok,1
1661,19/02/2015,7:30:00 PM,7:38:00 PM,2,Sweet Anniversary,Ok,2
1662,19/02/2015,7:45:00 PM,7:52:00 PM,4,Dinner with Friends,Ok,6
1663,19/02/2015,7:45:00 PM,7:57:00 PM,3,Dinner with Friends,Ok,5
1664,19/02/2015,8:00:00 PM,,5,Dinner with Friends,Cancelled,8
1665,19/02/2015,8:30:00 PM,8:34:00 PM,4,Dinner with Friends,Ok,7
1666,19/02/2015,9:15:00 PM,9:27:00 PM,4,Dinner with Friends,Ok,6
1667,19/02/2015,9:30:00 PM,9:32:00 PM,2,Sweet Anniversary,Ok,1
1668,20/02/2015,11:45:00 AM,11:53:00 AM,1,Single Dinner,Ok,2
1669,20/02/2015,12:00:00 PM,12:01:00 PM,4,Dinner with Friends,Ok,7
1670,20/02/2015,12:00:00 PM,12:09:00 PM,1,Single Dinner,Ok,3
1671,20/02/2015,12:45:00 PM,12:45:00 PM,1,Single Dinner,Ok,1
1672,20/02/2015,12:45:00 PM,12:58:00 PM,4,Dinner with Friends,Ok,6
1673,20/02/2015,12:45:00 PM,12:59:00 PM,1,Single Dinner,Ok,2
1674,20/02/2015,1:15:00 PM,1:17:00 PM,1,Single Dinner,Ok,1
1675,20/02/2015,1:15:00 PM,1:29:00 PM,2,Sweet Anniversary,Ok,2
1676,20/02/2015,1:30:00 PM,1:35:00 PM,1,Single Dinner,Ok,3
1677,20/02/2015,1:30:00 PM,1:37:00 PM,1,Single Dinner,Ok,1
1678,20/02/2015,1:30:00 PM,1:41:00 PM,4,Dinner with Friends,Ok,7
1679,20/02/2015,1:45:00 PM,1:48:00 PM,1,Single Dinner,Ok,2
1680,20/02/2015,1:45:00 PM,1:59:00 PM,4,Dinner with Friends,Ok,6
1681,20/02/2015,2:00:00 PM,2:08:00 PM,4,Dinner with Friends,Ok,7
1682,20/02/2015,2:45:00 PM,2:54:00 PM,1,Single Dinner,Ok,3
1683,20/02/2015,3:00:00 PM,3:14:00 PM,2,Sweet Anniversary,Ok,1
1684,20/02/2015,3:45:00 PM,3:46:00 PM,2,Sweet Anniversary,Ok,2
1685,20/02/2015,3:45:00 PM,3:48:00 PM,2,Sweet Anniversary,Ok,3
1686,20/02/2015,4:15:00 PM,4:25:00 PM,4,Dinner with Friends,Ok,6
1687,20/02/2015,5:00:00 PM,5:10:00 PM,1,Single Dinner,Ok,1
1688,20/02/2015,5:15:00 PM,5:27:00 PM,2,Sweet Anniversary,Ok,2
1689,20/02/2015,5:30:00 PM,5:35:00 PM,1,Single Dinner,Ok,3
1690,20/02/2015,5:45:00 PM,5:57:00 PM,1,Single Dinner,Ok,2
1691,20/02/2015,5:45:00 PM,5:57:00 PM,2,Sweet Anniversary,Ok,1
1692,20/02/2015,6:30:00 PM,6:42:00 PM,3,Dinner with Friends,Ok,4
1693,20/02/2015,7:00:00 PM,7:01:00 PM,1,Single Dinner,Ok,1
1694,20/02/2015,7:15:00 PM,7:17:00 PM,1,Single Dinner,Ok,2
1695,20/02/2015,7:30:00 PM,,9,Important Date,Cancelled,10
1696,20/02/2015,7:30:00 PM,7:42:00 PM,2,Sweet Anniversary,Ok,3
1697,20/02/2015,8:00:00 PM,8:06:00 PM,1,Single Dinner,Ok,1
1698,20/02/2015,8:00:00 PM,8:12:00 PM,2,Sweet Anniversary,Ok,2
1699,20/02/2015,8:15:00 PM,8:22:00 PM,4,Dinner with Friends,Ok,6
1700,20/02/2015,8:45:00 PM,8:45:00 PM,1,Single Dinner,Ok,3
1701,20/02/2015,9:00:00 PM,9:02:00 PM,1,Single Dinner,Ok,1
1702,20/02/2015,9:30:00 PM,9:36:00 PM,1,Single Dinner,Ok,2
1703,20/02/2015,10:00:00 PM,10:11:00 PM,3,Dinner with Friends,Ok,4
1704,20/02/2015,10:15:00 PM,10:17:00 PM,1,Single Dinner,Ok,3
1705,21/02/2015,11:30:00 AM,11:43:00 AM,1,Single Dinner,Ok,1
1706,21/02/2015,12:00:00 PM,12:04:00 PM,1,Single Dinner,Ok,3
1707,21/02/2015,12:15:00 PM,12:23:00 PM,4,Dinner with Friends,Ok,6
1708,21/02/2015,12:30:00 PM,12:35:00 PM,1,Single Dinner,Ok,1
1709,21/02/2015,12:30:00 PM,12:44:00 PM,2,Sweet Anniversary,Ok,2
1710,21/02/2015,12:45:00 PM,,3,Dinner with Friends,Cancelled,4
1711,21/02/2015,12:45:00 PM,12:49:00 PM,1,Single Dinner,Ok,3
1712,21/02/2015,12:45:00 PM,12:57:00 PM,1,Single Dinner,Ok,1
1713,21/02/2015,1:30:00 PM,1:42:00 PM,3,Dinner with Friends,Ok,5
1714,21/02/2015,2:00:00 PM,2:04:00 PM,2,Sweet Anniversary,Ok,3
1715,21/02/2015,2:15:00 PM,,4,Dinner with Friends,Cancelled,6
1716,21/02/2015,2:30:00 PM,2:41:00 PM,3,Dinner with Friends,Ok,4
1717,21/02/2015,3:00:00 PM,3:12:00 PM,2,Sweet Anniversary,Ok,2
1718,21/02/2015,3:15:00 PM,3:26:00 PM,2,Sweet Anniversary,Ok,3
1719,21/02/2015,3:30:00 PM,3:37:00 PM,1,Single Dinner,Ok,1
1720,21/02/2015,4:30:00 PM,4:37:00 PM,1,Single Dinner,Ok,2
1721,21/02/2015,4:45:00 PM,4:46:00 PM,3,Dinner with Friends,Ok,4
1722,21/02/2015,5:30:00 PM,5:30:00 PM,3,Dinner with Friends,Ok,5
1723,21/02/2015,6:00:00 PM,6:12:00 PM,4,Dinner with Friends,Ok,7
1724,21/02/2015,6:15:00 PM,6:28:00 PM,2,Sweet Anniversary,Ok,2
1725,21/02/2015,6:45:00 PM,6:47:00 PM,1,Single Dinner,Ok,3
1726,21/02/2015,6:45:00 PM,,8,Birthday Celebration,Cancelled,9
1727,21/02/2015,7:00:00 PM,7:07:00 PM,2,Sweet Anniversary,Ok,1
1728,21/02/2015,7:15:00 PM,7:16:00 PM,1,Single Dinner,Ok,2
1729,21/02/2015,7:15:00 PM,7:21:00 PM,2,Sweet Anniversary,Ok,3
1730,21/02/2015,7:15:00 PM,7:29:00 PM,2,Sweet Anniversary,Ok,1
1731,21/02/2015,7:45:00 PM,7:46:00 PM,2,Sweet Anniversary,Ok,2
1732,21/02/2015,7:45:00 PM,7:59:00 PM,3,Dinner with Friends,Ok,4
1733,21/02/2015,8:00:00 PM,8:12:00 PM,3,Dinner with Friends,Ok,5
1734,21/02/2015,8:30:00 PM,8:35:00 PM,1,Single Dinner,Ok,3
1735,21/02/2015,9:15:00 PM,,3,Dinner with Friends,Cancelled,5
1736,22/02/2015,10:15:00 AM,,9,Important Date,Cancelled,10
1737,22/02/2015,12:00:00 PM,12:00:00 PM,1,Single Dinner,Ok,1
1738,22/02/2015,12:30:00 PM,12:39:00 PM,8,Birthday Celebration,Ok,9
1739,22/02/2015,12:30:00 PM,12:40:00 PM,1,Single Dinner,Ok,2
1740,22/02/2015,2:15:00 PM,2:15:00 PM,1,Single Dinner,Ok,1
1741,22/02/2015,2:15:00 PM,2:17:00 PM,4,Dinner with Friends,Ok,6
1742,22/02/2015,3:15:00 PM,3:26:00 PM,4,Dinner with Friends,Ok,7
1743,22/02/2015,3:45:00 PM,3:59:00 PM,4,Dinner with Friends,Ok,6
1744,22/02/2015,4:00:00 PM,4:03:00 PM,1,Single Dinner,Ok,3
1745,22/02/2015,4:15:00 PM,4:23:00 PM,1,Single Dinner,Ok,1
1746,22/02/2015,4:15:00 PM,4:23:00 PM,3,Dinner with Friends,Ok,4
1747,22/02/2015,4:30:00 PM,4:34:00 PM,3,Dinner with Friends,Ok,5
1748,22/02/2015,5:30:00 PM,5:44:00 PM,1,Single Dinner,Ok,2
1749,22/02/2015,6:15:00 PM,6:28:00 PM,1,Single Dinner,Ok,3
1750,22/02/2015,7:30:00 PM,7:34:00 PM,2,Sweet Anniversary,Ok,1
1751,22/02/2015,7:30:00 PM,7:35:00 PM,1,Single Dinner,Ok,2
1752,22/02/2015,7:30:00 PM,7:38:00 PM,2,Sweet Anniversary,Ok,3
1753,22/02/2015,7:45:00 PM,7:51:00 PM,2,Sweet Anniversary,Ok,1
1754,22/02/2015,7:45:00 PM,7:53:00 PM,4,Dinner with Friends,Ok,7
1755,22/02/2015,8:30:00 PM,,3,Dinner with Friends,Cancelled,4
1756,22/02/2015,8:30:00 PM,8:40:00 PM,3,Dinner with Friends,Ok,4
1757,22/02/2015,8:30:00 PM,8:43:00 PM,1,Single Dinner,Ok,2
1758,22/02/2015,8:45:00 PM,8:47:00 PM,1,Single Dinner,Ok,3
1759,22/02/2015,9:00:00 PM,9:02:00 PM,2,Sweet Anniversary,Ok,1
1760,22/02/2015,9:00:00 PM,9:13:00 PM,4,Dinner with Friends,Ok,6
1761,22/02/2015,10:00:00 PM,10:13:00 PM,3,Dinner with Friends,Ok,5
1762,22/02/2015,10:45:00 PM,,3,Dinner with Friends,Cancelled,5
1763,23/02/2015,11:15:00 AM,11:18:00 AM,1,Single Dinner,Ok,2
1764,23/02/2015,12:00:00 PM,12:09:00 PM,1,Single Dinner,Ok,1
1765,23/02/2015,12:15:00 PM,12:21:00 PM,2,Sweet Anniversary,Ok,2
1766,23/02/2015,12:45:00 PM,12:51:00 PM,2,Sweet Anniversary,Ok,3
1767,23/02/2015,12:45:00 PM,12:57:00 PM,1,Single Dinner,Ok,1
1768,23/02/2015,1:15:00 PM,1:15:00 PM,1,Single Dinner,Ok,2
1769,23/02/2015,1:15:00 PM,1:22:00 PM,3,Dinner with Friends,Ok,5
1770,23/02/2015,1:15:00 PM,1:22:00 PM,3,Dinner with Friends,Ok,4
1771,23/02/2015,1:15:00 PM,1:27:00 PM,12,Business Dinner,Ok,11
1772,23/02/2015,1:45:00 PM,1:59:00 PM,8,Birthday Celebration,Ok,9
1773,23/02/2015,3:00:00 PM,3:11:00 PM,2,Sweet Anniversary,Ok,3
1774,23/02/2015,4:15:00 PM,4:19:00 PM,1,Single Dinner,Ok,2
1775,23/02/2015,4:15:00 PM,4:24:00 PM,3,Dinner with Friends,Ok,5
1776,23/02/2015,4:30:00 PM,4:40:00 PM,2,Sweet Anniversary,Ok,1
1777,23/02/2015,5:15:00 PM,5:16:00 PM,2,Sweet Anniversary,Ok,2
1778,23/02/2015,5:15:00 PM,5:21:00 PM,4,Dinner with Friends,Ok,6
1779,23/02/2015,5:15:00 PM,5:29:00 PM,2,Sweet Anniversary,Ok,3
1780,23/02/2015,5:30:00 PM,5:31:00 PM,4,Dinner with Friends,Ok,7
1781,23/02/2015,5:30:00 PM,5:34:00 PM,2,Sweet Anniversary,Ok,1
1782,23/02/2015,6:00:00 PM,6:05:00 PM,4,Dinner with Friends,Ok,6
1783,23/02/2015,6:30:00 PM,6:33:00 PM,2,Sweet Anniversary,Ok,3
1784,23/02/2015,6:30:00 PM,6:37:00 PM,1,Single Dinner,Ok,1
1785,23/02/2015,6:30:00 PM,6:39:00 PM,1,Single Dinner,Ok,2
1786,23/02/2015,6:45:00 PM,6:51:00 PM,4,Dinner with Friends,Ok,7
1787,23/02/2015,7:45:00 PM,7:56:00 PM,4,Dinner with Friends,Ok,6
1788,23/02/2015,10:15:00 PM,10:22:00 PM,1,Single Dinner,Ok,1
1789,24/02/2015,11:30:00 AM,11:44:00 AM,1,Single Dinner,Ok,2
1790,24/02/2015,12:00:00 PM,12:11:00 PM,2,Sweet Anniversary,Ok,3
1791,24/02/2015,12:00:00 PM,12:13:00 PM,2,Sweet Anniversary,Ok,1
1792,24/02/2015,12:15:00 PM,12:15:00 PM,2,Sweet Anniversary,Ok,2
1793,24/02/2015,12:15:00 PM,12:24:00 PM,4,Dinner with Friends,Ok,7
1794,24/02/2015,12:15:00 PM,12:29:00 PM,1,Single Dinner,Ok,3
1795,24/02/2015,12:45:00 PM,12:52:00 PM,1,Single Dinner,Ok,2
1796,24/02/2015,1:15:00 PM,1:24:00 PM,3,Dinner with Friends,Ok,4
1797,24/02/2015,1:15:00 PM,1:26:00 PM,1,Single Dinner,Ok,1
1798,24/02/2015,1:15:00 PM,1:26:00 PM,3,Dinner with Friends,Ok,5
1799,24/02/2015,1:30:00 PM,1:40:00 PM,2,Sweet Anniversary,Ok,3
1800,24/02/2015,1:45:00 PM,,8,Birthday Celebration,Cancelled,9
1801,24/02/2015,2:00:00 PM,2:08:00 PM,1,Single Dinner,Ok,1
1802,24/02/2015,2:30:00 PM,2:31:00 PM,3,Dinner with Friends,Ok,4
1803,24/02/2015,3:00:00 PM,3:00:00 PM,1,Single Dinner,Ok,3
1804,24/02/2015,3:00:00 PM,,6,Dinner with Friends,Cancelled,8
1805,24/02/2015,4:00:00 PM,4:09:00 PM,4,Dinner with Friends,Ok,6
1806,24/02/2015,4:15:00 PM,4:28:00 PM,1,Single Dinner,Ok,1
1807,24/02/2015,4:30:00 PM,4:33:00 PM,1,Single Dinner,Ok,2
1808,24/02/2015,4:30:00 PM,4:39:00 PM,3,Dinner with Friends,Ok,5
1809,24/02/2015,4:30:00 PM,4:41:00 PM,3,Dinner with Friends,Ok,4
1810,24/02/2015,5:30:00 PM,5:38:00 PM,2,Sweet Anniversary,Ok,3
1811,24/02/2015,5:30:00 PM,5:40:00 PM,3,Dinner with Friends,Ok,5
1812,24/02/2015,6:00:00 PM,6:11:00 PM,1,Single Dinner,Ok,1
1813,24/02/2015,6:15:00 PM,6:19:00 PM,2,Sweet Anniversary,Ok,2
1814,24/02/2015,6:30:00 PM,6:39:00 PM,3,Dinner with Friends,Ok,4
1815,24/02/2015,7:15:00 PM,7:23:00 PM,2,Sweet Anniversary,Ok,3
1816,24/02/2015,7:30:00 PM,7:31:00 PM,1,Single Dinner,Ok,1
1817,24/02/2015,7:30:00 PM,7:43:00 PM,2,Sweet Anniversary,Ok,2
1818,24/02/2015,8:15:00 PM,8:20:00 PM,2,Sweet Anniversary,Ok,3
1819,24/02/2015,8:45:00 PM,8:46:00 PM,2,Sweet Anniversary,Ok,1
1820,24/02/2015,8:45:00 PM,8:49:00 PM,1,Single Dinner,Ok,2
1821,24/02/2015,9:00:00 PM,9:03:00 PM,4,Dinner with Friends,Ok,7
1822,24/02/2015,9:30:00 PM,9:35:00 PM,2,Sweet Anniversary,Ok,3
1823,24/02/2015,9:45:00 PM,9:50:00 PM,3,Dinner with Friends,Ok,5
1824,24/02/2015,10:45:00 PM,10:57:00 PM,1,Single Dinner,Ok,1
1825,25/02/2015,10:00:00 AM,,3,Dinner with Friends,Cancelled,4
1826,25/02/2015,10:45:00 AM,,8,Birthday Celebration,Cancelled,9
1827,25/02/2015,11:00:00 AM,,6,Dinner with Friends,Cancelled,8
1828,25/02/2015,11:45:00 AM,11:50:00 AM,4,Dinner with Friends,Ok,6
1829,25/02/2015,12:00:00 PM,12:00:00 PM,3,Dinner with Friends,Ok,4
1830,25/02/2015,12:15:00 PM,12:22:00 PM,5,Dinner with Friends,Ok,8
1831,25/02/2015,12:30:00 PM,12:32:00 PM,3,Dinner with Friends,Ok,5
1832,25/02/2015,12:30:00 PM,12:34:00 PM,1,Single Dinner,Ok,3
1833,25/02/2015,12:30:00 PM,12:43:00 PM,2,Sweet Anniversary,Ok,2
1834,25/02/2015,12:45:00 PM,12:57:00 PM,2,Sweet Anniversary,Ok,3
1835,25/02/2015,1:15:00 PM,1:29:00 PM,1,Single Dinner,Ok,1
1836,25/02/2015,2:15:00 PM,2:25:00 PM,1,Single Dinner,Ok,2
1837,25/02/2015,2:30:00 PM,2:43:00 PM,3,Dinner with Friends,Ok,5
1838,25/02/2015,3:00:00 PM,3:07:00 PM,2,Sweet Anniversary,Ok,3
1839,25/02/2015,3:30:00 PM,3:39:00 PM,3,Dinner with Friends,Ok,4
1840,25/02/2015,3:30:00 PM,3:44:00 PM,4,Dinner with Friends,Ok,7
1841,25/02/2015,3:45:00 PM,3:52:00 PM,1,Single Dinner,Ok,1
1842,25/02/2015,4:30:00 PM,4:38:00 PM,1,Single Dinner,Ok,2
1843,25/02/2015,4:45:00 PM,,2,Sweet Anniversary,Cancelled,3
1844,25/02/2015,5:00:00 PM,,9,Important Date,Cancelled,10
1845,25/02/2015,5:00:00 PM,5:05:00 PM,1,Single Dinner,Ok,3
1846,25/02/2015,5:00:00 PM,5:09:00 PM,2,Sweet Anniversary,Ok,1
1847,25/02/2015,5:15:00 PM,5:25:00 PM,4,Dinner with Friends,Ok,6
1848,25/02/2015,5:45:00 PM,5:45:00 PM,2,Sweet Anniversary,Ok,2
1849,25/02/2015,5:45:00 PM,5:59:00 PM,1,Single Dinner,Ok,3
1850,25/02/2015,6:00:00 PM,6:00:00 PM,2,Sweet Anniversary,Ok,1
1851,25/02/2015,6:15:00 PM,6:15:00 PM,2,Sweet Anniversary,Ok,2
1852,25/02/2015,6:45:00 PM,,3,Dinner with Friends,Cancelled,5
1853,25/02/2015,7:30:00 PM,7:41:00 PM,1,Single Dinner,Ok,3
1854,25/02/2015,7:30:00 PM,7:44:00 PM,1,Single Dinner,Ok,1
1855,25/02/2015,7:45:00 PM,7:54:00 PM,2,Sweet Anniversary,Ok,2
1856,25/02/2015,8:00:00 PM,8:13:00 PM,1,Single Dinner,Ok,3
1857,25/02/2015,8:15:00 PM,8:16:00 PM,1,Single Dinner,Ok,1
1858,25/02/2015,8:30:00 PM,8:41:00 PM,2,Sweet Anniversary,Ok,2
1859,25/02/2015,8:45:00 PM,8:46:00 PM,1,Single Dinner,Ok,3
1860,25/02/2015,9:15:00 PM,9:16:00 PM,1,Single Dinner,Ok,1
1861,25/02/2015,9:30:00 PM,,3,Dinner with Friends,Cancelled,4
1862,26/02/2015,10:15:00 AM,,10,Important Date,Cancelled,10
1863,26/02/2015,12:00:00 PM,12:03:00 PM,1,Single Dinner,Ok,3
1864,26/02/2015,12:00:00 PM,12:08:00 PM,2,Sweet Anniversary,Ok,1
1865,26/02/2015,12:00:00 PM,12:12:00 PM,3,Dinner with Friends,Ok,4
1866,26/02/2015,12:15:00 PM,12:16:00 PM,3,Dinner with Friends,Ok,5
1867,26/02/2015,12:45:00 PM,12:58:00 PM,2,Sweet Anniversary,Ok,2
1868,26/02/2015,1:00:00 PM,1:04:00 PM,9,Important Date,Ok,10
1869,26/02/2015,1:00:00 PM,1:07:00 PM,3,Dinner with Friends,Ok,4
1870,26/02/2015,1:45:00 PM,1:50:00 PM,2,Sweet Anniversary,Ok,3
1871,26/02/2015,1:45:00 PM,1:50:00 PM,1,Single Dinner,Ok,1
1872,26/02/2015,1:45:00 PM,1:56:00 PM,4,Dinner with Friends,Ok,7
1873,26/02/2015,2:15:00 PM,2:18:00 PM,3,Dinner with Friends,Ok,5
1874,26/02/2015,3:15:00 PM,3:22:00 PM,3,Dinner with Friends,Ok,4
1875,26/02/2015,4:00:00 PM,4:01:00 PM,2,Sweet Anniversary,Ok,3
1876,26/02/2015,4:15:00 PM,4:15:00 PM,2,Sweet Anniversary,Ok,1
1877,26/02/2015,4:15:00 PM,4:27:00 PM,1,Single Dinner,Ok,2
1878,26/02/2015,4:45:00 PM,4:55:00 PM,2,Sweet Anniversary,Ok,1
1879,26/02/2015,5:15:00 PM,5:16:00 PM,2,Sweet Anniversary,Ok,2
1880,26/02/2015,5:15:00 PM,5:22:00 PM,2,Sweet Anniversary,Ok,3
1881,26/02/2015,5:15:00 PM,5:24:00 PM,3,Dinner with Friends,Ok,5
1882,26/02/2015,5:45:00 PM,5:45:00 PM,2,Sweet Anniversary,Ok,1
1883,26/02/2015,6:15:00 PM,6:19:00 PM,1,Single Dinner,Ok,3
1884,26/02/2015,6:45:00 PM,6:49:00 PM,3,Dinner with Friends,Ok,4
1885,26/02/2015,6:45:00 PM,6:53:00 PM,1,Single Dinner,Ok,1
1886,26/02/2015,7:00:00 PM,7:08:00 PM,2,Sweet Anniversary,Ok,2
1887,26/02/2015,7:00:00 PM,7:13:00 PM,1,Single Dinner,Ok,3
1888,26/02/2015,7:30:00 PM,,5,Dinner with Friends,Cancelled,8
1889,26/02/2015,8:15:00 PM,8:22:00 PM,4,Dinner with Friends,Ok,6
1890,26/02/2015,9:30:00 PM,,7,Birthday Celebration,Cancelled,9
1891,27/02/2015,11:45:00 AM,11:48:00 AM,3,Dinner with Friends,Ok,5
1892,27/02/2015,11:45:00 AM,11:57:00 AM,4,Dinner with Friends,Ok,7
1893,27/02/2015,12:00:00 PM,12:07:00 PM,1,Single Dinner,Ok,3
1894,27/02/2015,12:00:00 PM,12:09:00 PM,1,Single Dinner,Ok,2
1895,27/02/2015,12:00:00 PM,12:09:00 PM,2,Sweet Anniversary,Ok,1
1896,27/02/2015,12:30:00 PM,12:38:00 PM,1,Single Dinner,Ok,3
1897,27/02/2015,12:30:00 PM,12:40:00 PM,5,Dinner with Friends,Ok,8
1898,27/02/2015,12:45:00 PM,12:54:00 PM,4,Dinner with Friends,Ok,6
1899,27/02/2015,12:45:00 PM,12:56:00 PM,1,Single Dinner,Ok,1
1900,27/02/2015,1:00:00 PM,1:02:00 PM,1,Single Dinner,Ok,2
1901,27/02/2015,1:00:00 PM,1:07:00 PM,3,Dinner with Friends,Ok,5
1902,27/02/2015,1:30:00 PM,1:36:00 PM,4,Dinner with Friends,Ok,7
1903,27/02/2015,1:30:00 PM,1:37:00 PM,1,Single Dinner,Ok,2
1904,27/02/2015,1:45:00 PM,1:57:00 PM,2,Sweet Anniversary,Ok,3
1905,27/02/2015,2:00:00 PM,2:03:00 PM,1,Single Dinner,Ok,1
